/home/cw10108/ComputerArchitecture/pyrisc/sim/snurisc.py       -l 4 decode
Loading file decode
0 0x80000294: lui    sp, 0x80020000         # R[2] <- 0x80020000, pc_next=0x80000298
31913 0x80000104: bne    a4, a5, 0x8000013c     # R[24] <- 0x80000108, pc_next=0x80000108
31914 0x80000108: addi   a5, zero, 31           # R[15] <- 0x0000001f, pc_next=0x8000010c
31915 0x8000010c: beq    a2, a5, 0x80000120     # R[20] <- 0x80000110, pc_next=0x80000110
31916 0x80000110: addi   a5, zero, 4            # R[15] <- 0x00000004, pc_next=0x80000114
31917 0x80000114: srli   a4, a0, 28             # R[14] <- 0x00000009, pc_next=0x80000118
31918 0x80000118: addi   a4, a4, -4             # R[14] <- 0x00000005, pc_next=0x8000011c
31919 0x8000011c: beq    zero, zero, 0x8000014c # R[16] <- 0x80000120, pc_next=0x8000014c
31920 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x00000219, pc_next=0x80000150
31921 0x80000150: add    a2, a2, a5             # R[12] <- 0x0000001d, pc_next=0x80000154
31922 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffffd, pc_next=0x80000158
31923 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
31924 0x8000015c: sll    a0, a0, a5             # R[10] <- 0xc0000000, pc_next=0x80000160
31925 0x80000160: addi   a2, a2, 32             # R[12] <- 0x0000001d, pc_next=0x80000164
31926 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
31927 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
31928 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
31929 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x00000014, pc_next=0x800001a0
31930 0x800001a0: sub    a5, zero, a5           # R[15] <- 0xffffffec, pc_next=0x800001a4
31931 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x00000008, pc_next=0x800001a8
31932 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0xa432d098, pc_next=0x800001ac
31933 0x800001ac: srl    a5, a4, a5             # R[15] <- 0x00a432d0, pc_next=0x800001b0
31934 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x00000000, pc_next=0x800001b4
31935 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
31936 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x0000017e, pc_next=0x800001d4
31937 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000007, pc_next=0x800001d8
31938 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000003, pc_next=0x800001dc
31939 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000018, pc_next=0x800001e0
31940 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x0000001c, pc_next=0x800001e4
31941 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x00000000, pc_next=0x800001e8
31942 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000001, pc_next=0x800001ec
31943 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000004, pc_next=0x800001f0
31944 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x00000000, pc_next=0x800001f4
31945 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ffac, pc_next=0x800001f8
31946 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x801b1e01, pc_next=0x800001fc
31947 0x800001fc: add    a4, a4, a5             # R[14] <- 0x801b1e01, pc_next=0x80000200
31948 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ffac, pc_next=0x80000204
31949 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
31950 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
31951 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
31952 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x00000180, pc_next=0x800000b8
31953 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
31954 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x00000181, pc_next=0x800000c0
31955 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x000000c0, pc_next=0x800000c4
31956 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
31957 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000000, pc_next=0x800000cc
31958 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
31959 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
31960 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000001, pc_next=0x800000ec
31961 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000fc
31962 0x800000fc: srli   a4, a0, 30             # R[14] <- 0x00000003, pc_next=0x80000100
31963 0x80000100: addi   a5, zero, 2            # R[15] <- 0x00000002, pc_next=0x80000104
31964 0x80000104: bne    a4, a5, 0x8000013c     # R[24] <- 0x80000108, pc_next=0x8000013c
31965 0x8000013c: addi   a5, zero, 5            # R[15] <- 0x00000005, pc_next=0x80000140
31966 0x80000140: srli   a4, a0, 27             # R[14] <- 0x00000018, pc_next=0x80000144
31967 0x80000144: addi   a4, a4, -16            # R[14] <- 0x00000008, pc_next=0x80000148
31968 0x80000148: beq    zero, zero, 0x8000014c # R[4] <- 0x8000014c, pc_next=0x8000014c
31969 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x00000214, pc_next=0x80000150
31970 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000022, pc_next=0x80000154
31971 0x80000154: addi   a2, a2, -32            # R[12] <- 0x00000002, pc_next=0x80000158
31972 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x80000168
31973 0x80000168: lw     a0, 12(sp)             # R[10] <- 0x800101c8, pc_next=0x8000016c
31974 0x8000016c: addi   a0, a0, 4              # R[10] <- 0x800101cc, pc_next=0x80000170
31975 0x80000170: sw     a0, 12(sp)             # pc_next=0x80000174
31976 0x80000174: lw     a0, 4(a0)              # R[10] <- 0x776bf8bb, pc_next=0x80000178
31977 0x80000178: jal    ra, 0x8000024c         # R[1] <- 0x8000017c, pc_next=0x8000024c
31978 0x8000024c: addi   sp, sp, -8             # R[2] <- 0x8001fecc, pc_next=0x80000250
31979 0x80000250: sw     a4, 0(sp)              # pc_next=0x80000254
31980 0x80000254: sw     a5, 4(sp)              # pc_next=0x80000258
31981 0x80000258: slli   a4, a0, 24             # R[14] <- 0xbb000000, pc_next=0x8000025c
31982 0x8000025c: srli   a0, a0, 8              # R[10] <- 0x00776bf8, pc_next=0x80000260
31983 0x80000260: slli   a5, a0, 24             # R[15] <- 0xf8000000, pc_next=0x80000264
31984 0x80000264: srli   a5, a5, 8              # R[15] <- 0x00f80000, pc_next=0x80000268
31985 0x80000268: add    a4, a4, a5             # R[14] <- 0xbbf80000, pc_next=0x8000026c
31986 0x8000026c: srli   a0, a0, 8              # R[10] <- 0x0000776b, pc_next=0x80000270
31987 0x80000270: slli   a5, a0, 24             # R[15] <- 0x6b000000, pc_next=0x80000274
31988 0x80000274: srli   a5, a5, 16             # R[15] <- 0x00006b00, pc_next=0x80000278
31989 0x80000278: add    a4, a4, a5             # R[14] <- 0xbbf86b00, pc_next=0x8000027c
31990 0x8000027c: srli   a0, a0, 8              # R[10] <- 0x00000077, pc_next=0x80000280
31991 0x80000280: add    a0, a0, a4             # R[10] <- 0xbbf86b77, pc_next=0x80000284
31992 0x80000284: lw     a4, 0(sp)              # R[14] <- 0x00000008, pc_next=0x80000288
31993 0x80000288: lw     a5, 4(sp)              # R[15] <- 0x00000005, pc_next=0x8000028c
31994 0x8000028c: addi   sp, sp, 8              # R[2] <- 0x8001fed4, pc_next=0x80000290
31995 0x80000290: jalr   zero, ra, 0            # pc_next=0x8000017c
31996 0x8000017c: beq    a2, zero, 0x80000194   # R[24] <- 0x80000180, pc_next=0x80000180
31997 0x80000180: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000184
31998 0x80000184: sub    a5, a5, a2             # R[15] <- 0x0000001e, pc_next=0x80000188
31999 0x80000188: srl    a5, a0, a5             # R[15] <- 0x00000002, pc_next=0x8000018c
32000 0x8000018c: add    a4, a4, a5             # R[14] <- 0x0000000a, pc_next=0x80000190
32001 0x80000190: sll    a0, a0, a2             # R[10] <- 0xefe1addc, pc_next=0x80000194
32002 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
32003 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x800001b8
32004 0x800001b8: slli   a5, a4, 2              # R[15] <- 0x00000028, pc_next=0x800001bc
32005 0x800001bc: sub    a5, zero, a5           # R[15] <- 0xffffffd8, pc_next=0x800001c0
32006 0x800001c0: addi   a5, a5, 60             # R[15] <- 0x00000014, pc_next=0x800001c4
32007 0x800001c4: lw     a4, 4(sp)              # R[14] <- 0x1567bcef, pc_next=0x800001c8
32008 0x800001c8: srl    a5, a4, a5             # R[15] <- 0x00000156, pc_next=0x800001cc
32009 0x800001cc: andi   a5, a5, 15             # R[15] <- 0x00000006, pc_next=0x800001d0
32010 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x0000017f, pc_next=0x800001d4
32011 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000000, pc_next=0x800001d8
32012 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000000, pc_next=0x800001dc
32013 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000000, pc_next=0x800001e0
32014 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x00000004, pc_next=0x800001e4
32015 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x00000060, pc_next=0x800001e8
32016 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000000, pc_next=0x800001ec
32017 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000000, pc_next=0x800001f0
32018 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x00000060, pc_next=0x800001f4
32019 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ffac, pc_next=0x800001f8
32020 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x801b1e01, pc_next=0x800001fc
32021 0x800001fc: add    a4, a4, a5             # R[14] <- 0x801b1e61, pc_next=0x80000200
32022 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ffac, pc_next=0x80000204
32023 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
32024 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
32025 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
32026 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x00000181, pc_next=0x800000b8
32027 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
32028 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x00000182, pc_next=0x800000c0
32029 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x000000c1, pc_next=0x800000c4
32030 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
32031 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000001, pc_next=0x800000cc
32032 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
32033 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000d4
32034 0x800000d4: beq    a3, a5, 0x800000e8     # R[20] <- 0x800000d8, pc_next=0x800000d8
32035 0x800000d8: lw     a5, 20(sp)             # R[15] <- 0x8001ffac, pc_next=0x800000dc
32036 0x800000dc: addi   a5, a5, 4              # R[15] <- 0x8001ffb0, pc_next=0x800000e0
32037 0x800000e0: sw     a5, 20(sp)             # pc_next=0x800000e4
32038 0x800000e4: sw     zero, 0(a5)            # pc_next=0x800000e8
32039 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000001, pc_next=0x800000ec
32040 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000fc
32041 0x800000fc: srli   a4, a0, 30             # R[14] <- 0x00000003, pc_next=0x80000100
32042 0x80000100: addi   a5, zero, 2            # R[15] <- 0x00000002, pc_next=0x80000104
32043 0x80000104: bne    a4, a5, 0x8000013c     # R[24] <- 0x80000108, pc_next=0x8000013c
32044 0x8000013c: addi   a5, zero, 5            # R[15] <- 0x00000005, pc_next=0x80000140
32045 0x80000140: srli   a4, a0, 27             # R[14] <- 0x0000001d, pc_next=0x80000144
32046 0x80000144: addi   a4, a4, -16            # R[14] <- 0x0000000d, pc_next=0x80000148
32047 0x80000148: beq    zero, zero, 0x8000014c # R[4] <- 0x8000014c, pc_next=0x8000014c
32048 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x0000020f, pc_next=0x80000150
32049 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000007, pc_next=0x80000154
32050 0x80000154: addi   a2, a2, -32            # R[12] <- 0xffffffe7, pc_next=0x80000158
32051 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
32052 0x8000015c: sll    a0, a0, a5             # R[10] <- 0xfc35bb80, pc_next=0x80000160
32053 0x80000160: addi   a2, a2, 32             # R[12] <- 0x00000007, pc_next=0x80000164
32054 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
32055 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
32056 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x800001b8
32057 0x800001b8: slli   a5, a4, 2              # R[15] <- 0x00000034, pc_next=0x800001bc
32058 0x800001bc: sub    a5, zero, a5           # R[15] <- 0xffffffcc, pc_next=0x800001c0
32059 0x800001c0: addi   a5, a5, 60             # R[15] <- 0x00000008, pc_next=0x800001c4
32060 0x800001c4: lw     a4, 4(sp)              # R[14] <- 0x1567bcef, pc_next=0x800001c8
32061 0x800001c8: srl    a5, a4, a5             # R[15] <- 0x001567bc, pc_next=0x800001cc
32062 0x800001cc: andi   a5, a5, 15             # R[15] <- 0x0000000c, pc_next=0x800001d0
32063 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x00000180, pc_next=0x800001d4
32064 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000001, pc_next=0x800001d8
32065 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000000, pc_next=0x800001dc
32066 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000000, pc_next=0x800001e0
32067 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x00000004, pc_next=0x800001e4
32068 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x000000c0, pc_next=0x800001e8
32069 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000001, pc_next=0x800001ec
32070 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000004, pc_next=0x800001f0
32071 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x0000000c, pc_next=0x800001f4
32072 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ffb0, pc_next=0x800001f8
32073 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x00000000, pc_next=0x800001fc
32074 0x800001fc: add    a4, a4, a5             # R[14] <- 0x0000000c, pc_next=0x80000200
32075 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ffb0, pc_next=0x80000204
32076 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
32077 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
32078 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
32079 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x00000182, pc_next=0x800000b8
32080 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
32081 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x00000183, pc_next=0x800000c0
32082 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x000000c1, pc_next=0x800000c4
32083 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
32084 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000002, pc_next=0x800000cc
32085 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
32086 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
32087 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000001, pc_next=0x800000ec
32088 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000fc
32089 0x800000fc: srli   a4, a0, 30             # R[14] <- 0x00000003, pc_next=0x80000100
32090 0x80000100: addi   a5, zero, 2            # R[15] <- 0x00000002, pc_next=0x80000104
32091 0x80000104: bne    a4, a5, 0x8000013c     # R[24] <- 0x80000108, pc_next=0x8000013c
32092 0x8000013c: addi   a5, zero, 5            # R[15] <- 0x00000005, pc_next=0x80000140
32093 0x80000140: srli   a4, a0, 27             # R[14] <- 0x0000001f, pc_next=0x80000144
32094 0x80000144: addi   a4, a4, -16            # R[14] <- 0x0000000f, pc_next=0x80000148
32095 0x80000148: beq    zero, zero, 0x8000014c # R[4] <- 0x8000014c, pc_next=0x8000014c
32096 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x0000020a, pc_next=0x80000150
32097 0x80000150: add    a2, a2, a5             # R[12] <- 0x0000000c, pc_next=0x80000154
32098 0x80000154: addi   a2, a2, -32            # R[12] <- 0xffffffec, pc_next=0x80000158
32099 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
32100 0x8000015c: sll    a0, a0, a5             # R[10] <- 0x86b77000, pc_next=0x80000160
32101 0x80000160: addi   a2, a2, 32             # R[12] <- 0x0000000c, pc_next=0x80000164
32102 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
32103 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
32104 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x800001b8
32105 0x800001b8: slli   a5, a4, 2              # R[15] <- 0x0000003c, pc_next=0x800001bc
32106 0x800001bc: sub    a5, zero, a5           # R[15] <- 0xffffffc4, pc_next=0x800001c0
32107 0x800001c0: addi   a5, a5, 60             # R[15] <- 0x00000000, pc_next=0x800001c4
32108 0x800001c4: lw     a4, 4(sp)              # R[14] <- 0x1567bcef, pc_next=0x800001c8
32109 0x800001c8: srl    a5, a4, a5             # R[15] <- 0x1567bcef, pc_next=0x800001cc
32110 0x800001cc: andi   a5, a5, 15             # R[15] <- 0x0000000f, pc_next=0x800001d0
32111 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x00000181, pc_next=0x800001d4
32112 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000002, pc_next=0x800001d8
32113 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000001, pc_next=0x800001dc
32114 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000008, pc_next=0x800001e0
32115 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x0000000c, pc_next=0x800001e4
32116 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x0000f000, pc_next=0x800001e8
32117 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000000, pc_next=0x800001ec
32118 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000000, pc_next=0x800001f0
32119 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x0000f000, pc_next=0x800001f4
32120 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ffb0, pc_next=0x800001f8
32121 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x0000000c, pc_next=0x800001fc
32122 0x800001fc: add    a4, a4, a5             # R[14] <- 0x0000f00c, pc_next=0x80000200
32123 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ffb0, pc_next=0x80000204
32124 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
32125 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
32126 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
32127 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x00000183, pc_next=0x800000b8
32128 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
32129 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x00000184, pc_next=0x800000c0
32130 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x000000c2, pc_next=0x800000c4
32131 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
32132 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000003, pc_next=0x800000cc
32133 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
32134 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
32135 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000001, pc_next=0x800000ec
32136 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000fc
32137 0x800000fc: srli   a4, a0, 30             # R[14] <- 0x00000002, pc_next=0x80000100
32138 0x80000100: addi   a5, zero, 2            # R[15] <- 0x00000002, pc_next=0x80000104
32139 0x80000104: bne    a4, a5, 0x8000013c     # R[24] <- 0x80000108, pc_next=0x80000108
32140 0x80000108: addi   a5, zero, 31           # R[15] <- 0x0000001f, pc_next=0x8000010c
32141 0x8000010c: beq    a2, a5, 0x80000120     # R[20] <- 0x80000110, pc_next=0x80000110
32142 0x80000110: addi   a5, zero, 4            # R[15] <- 0x00000004, pc_next=0x80000114
32143 0x80000114: srli   a4, a0, 28             # R[14] <- 0x00000008, pc_next=0x80000118
32144 0x80000118: addi   a4, a4, -4             # R[14] <- 0x00000004, pc_next=0x8000011c
32145 0x8000011c: beq    zero, zero, 0x8000014c # R[16] <- 0x80000120, pc_next=0x8000014c
32146 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x00000206, pc_next=0x80000150
32147 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000010, pc_next=0x80000154
32148 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffff0, pc_next=0x80000158
32149 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
32150 0x8000015c: sll    a0, a0, a5             # R[10] <- 0x6b770000, pc_next=0x80000160
32151 0x80000160: addi   a2, a2, 32             # R[12] <- 0x00000010, pc_next=0x80000164
32152 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
32153 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
32154 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
32155 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x00000010, pc_next=0x800001a0
32156 0x800001a0: sub    a5, zero, a5           # R[15] <- 0xfffffff0, pc_next=0x800001a4
32157 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x0000000c, pc_next=0x800001a8
32158 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0xa432d098, pc_next=0x800001ac
32159 0x800001ac: srl    a5, a4, a5             # R[15] <- 0x000a432d, pc_next=0x800001b0
32160 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x0000000d, pc_next=0x800001b4
32161 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
32162 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x00000182, pc_next=0x800001d4
32163 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000003, pc_next=0x800001d8
32164 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000001, pc_next=0x800001dc
32165 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000008, pc_next=0x800001e0
32166 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x0000000c, pc_next=0x800001e4
32167 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x0000d000, pc_next=0x800001e8
32168 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000001, pc_next=0x800001ec
32169 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000004, pc_next=0x800001f0
32170 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x00000d00, pc_next=0x800001f4
32171 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ffb0, pc_next=0x800001f8
32172 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x0000f00c, pc_next=0x800001fc
32173 0x800001fc: add    a4, a4, a5             # R[14] <- 0x0000fd0c, pc_next=0x80000200
32174 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ffb0, pc_next=0x80000204
32175 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
32176 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
32177 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
32178 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x00000184, pc_next=0x800000b8
32179 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
32180 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x00000185, pc_next=0x800000c0
32181 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x000000c2, pc_next=0x800000c4
32182 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
32183 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000004, pc_next=0x800000cc
32184 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
32185 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
32186 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000000, pc_next=0x800000ec
32187 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000f0
32188 0x800000f0: srli   a4, a0, 29             # R[14] <- 0x00000003, pc_next=0x800000f4
32189 0x800000f4: addi   a5, zero, 3            # R[15] <- 0x00000003, pc_next=0x800000f8
32190 0x800000f8: beq    zero, zero, 0x8000014c # R[20] <- 0x800000fc, pc_next=0x8000014c
32191 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x00000203, pc_next=0x80000150
32192 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000013, pc_next=0x80000154
32193 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffff3, pc_next=0x80000158
32194 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
32195 0x8000015c: sll    a0, a0, a5             # R[10] <- 0x5bb80000, pc_next=0x80000160
32196 0x80000160: addi   a2, a2, 32             # R[12] <- 0x00000013, pc_next=0x80000164
32197 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
32198 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
32199 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
32200 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x0000000c, pc_next=0x800001a0
